route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
9011003000400000,2,33010000140924878,,1,39
9011003000400000,2,33010000140925123,,1,39
9011003000400000,2,33010000140925158,,1,39
9011003000400000,2,33010000140925403,,1,39
9011003000400000,2,33010000140925473,,1,39
9011003000400000,2,33010000140925508,,1,39
9011003000400000,2,33010000141995302,,1,41
9011003000400000,2,33010000141995275,,1,41
9011003000400000,1,33010000140919779,,1,39
9011003000400000,1,33010000140919884,,1,39
9011003000400000,1,33010000140919919,,1,39
9011003000400000,1,33010000140920024,,1,39
9011003000400000,1,33010000140920094,,1,39
9011003000400000,1,33010000140920199,,1,39
9011003000400000,1,33010000140920616,,1,39
9011003000400000,1,33010000140920651,,1,39
9011003000400000,1,33010000140920721,,1,39
9011003000400000,1,33010000140920826,,1,39
9011003000400000,1,33010000140921036,,1,39
9011003000400000,1,33010000140921141,,1,39
9011003000400000,1,33010000140921257,,1,39
9011003000400000,2,33010000140921434,,1,39
9011003000400000,2,33010000140921469,,1,39
9011003000400000,2,33010000140921784,,1,39
9011003000400000,2,33010000140921819,,1,39
9011003000400000,2,33010000140921954,,1,40
9011003000400000,2,33010000140921978,,1,41
9011003000400000,2,33010000140922440,,1,39
9011003000400000,2,33010000140922580,,1,39
9011003000400000,2,33010000140922685,,1,39
9011003000400000,2,33010000140922755,,1,39
9011003000400000,2,33010000140922825,,1,39
9011003000400000,1,33010000140922886,,1,39
9011003000400000,1,33010000140923063,,1,39
9011003000400000,2,33010000140923219,,1,39
9011003000400000,2,33010000140923254,,1,39
9011003000400000,2,33010000140923289,,1,39
9011003000400000,10,33010000140923919,,1,39
9011003000400000,1,33010000140924131,,1,39
9011003000400000,2,33010000140924563,,1,39
9011003000400000,2,33010000140924983,,1,39
9011003000400000,2,33010000140925053,,1,39
9011003000400000,2,33010000140925368,,1,39
9011003000400000,2,33010000140925543,,1,39
9011003000400000,2,33010000140925613,,1,39
9011003000400000,2,33010000140925648,,1,39
9011003000400000,2,33010000141995352,,1,41
9011003000400000,2,33010000141995377,,1,41
9011003000400000,2,33010000141995327,,1,41
9011003000400000,2,33010000141995402,,1,41
9011003000400000,13,33010000156969541,,1,41
9011003000400000,13,33010000156969579,,1,41
9011003000400000,2,33010000146107465,,0,43
9011003000400000,2,33010000146107535,,0,43
9011003000400000,2,33010000146107605,,0,43
9011003000400000,2,33010000146107675,,0,43
9011003000400000,2,33010000146107815,,0,43
9011003000400000,2,33010000146107885,,0,43
9011003000400000,2,33010000146107920,,0,43
9011003000400000,2,33010000146108095,,0,43
9011003000400000,2,33010000146108200,,0,43
9011003000400000,2,33010000146108375,,0,43
9011003000400000,2,33010000146108550,,0,43
9011003000400000,2,33010000146108690,,0,43
9011003000400000,2,33010000146108797,,0,43
9011003000400000,2,33010000146109046,,0,44
9011003000400000,2,33010000146109094,,0,44
9011003000400000,2,33010000146109333,,0,43
9011003000400000,2,33010000146109508,,0,43
9011003000400000,2,33010000146110034,,0,43
9011003000400000,2,33010000146110139,,0,43
9011003000400000,1,33010000146110489,,0,43
9011003000400000,2,33010000146107500,,0,43
9011003000400000,2,33010000146107990,,0,43
9011003000400000,2,33010000146108025,,0,43
9011003000400000,2,33010000146108130,,0,43
9011003000400000,2,33010000146108235,,0,43
9011003000400000,2,33010000146108445,,0,43
9011003000400000,2,33010000146108585,,0,43
9011003000400000,2,33010000146108762,,0,43
9011003000400000,2,33010000146108926,,0,44
9011003000400000,2,33010000146109070,,0,44
9011003000400000,2,33010000146109238,,0,44
9011003000400000,2,33010000146109262,,0,44
9011003000400000,2,33010000146109298,,0,43
9011003000400000,2,33010000146109718,,0,43
9011003000400000,2,33010000146109753,,0,43
9011003000400000,2,33010000146109894,,0,43
9011003000400000,2,33010000146109929,,0,43
9011003000400000,2,33010000146110279,,0,43
9011003000400000,1,33010000146110349,,0,43
9011003000400000,2,33010000146110571,,0,43
9011003000400000,2,33010000146110606,,0,43
9011003000400000,2,33010000146110711,,0,43
9011003000400000,2,33010000146110921,,0,43
9011003000400000,2,33010000146111306,,0,43
9011003000400000,2,33010000146111341,,0,43
9011003000400000,2,33010000146111411,,0,43
9011003000400000,1,33010000146111886,,0,43
9011003000400000,1,33010000146112096,,0,43
9011003000400000,1,33010000146112166,,0,43
9011003000400000,1,33010000146112439,,0,43
9011003000400000,1,33010000146112663,,0,43
9011003000400000,1,33010000146112770,,0,43
9011003000400000,1,33010000146112875,,0,43
9011003000400000,1,33010000146112910,,0,43
9011003000400000,1,33010000146113120,,0,43
9011003000400000,1,33010000146113155,,0,43
9011003000400000,2,33010000146110676,,0,43
9011003000400000,2,33010000146110886,,0,43
9011003000400000,2,33010000146110956,,0,43
9011003000400000,2,33010000146111026,,0,43
9011003000400000,2,33010000146111061,,0,43
9011003000400000,2,33010000146111131,,0,43
9011003000400000,2,33010000146111376,,0,43
9011003000400000,2,33010000146111481,,0,43
9011003000400000,1,33010000146111586,,0,43
9011003000400000,1,33010000146111761,,0,43
9011003000400000,1,33010000146112474,,0,43
9011003000400000,1,33010000146112579,,0,43
9011003000400000,1,33010000146112840,,0,43
9011003000400000,1,33010000146112980,,0,43
9011003000400000,1,33010000146113050,,0,43
9011003000400000,1,33010000146113085,,0,43
9011003000400000,2,33010000146113397,,0,45
9011003000400000,2,33010000146107430,,0,43
9011003000400000,2,33010000146107640,,0,43
9011003000400000,2,33010000146107710,,0,43
9011003000400000,2,33010000146107780,,0,43
9011003000400000,2,33010000146107955,,0,43
9011003000400000,2,33010000146108165,,0,43
9011003000400000,2,33010000146108480,,0,43
9011003000400000,1,33010000146108725,,0,43
9011003000400000,10,33010000146108832,,0,43
9011003000400000,2,33010000146108950,,0,44
9011003000400000,2,33010000146108974,,0,44
9011003000400000,2,33010000146109403,,0,43
9011003000400000,2,33010000146109613,,0,43
9011003000400000,2,33010000146109683,,0,43
9011003000400000,2,33010000146109964,,0,43
9011003000400000,2,33010000146109999,,0,43
9011003000400000,2,33010000146110069,,0,43
9011003000400000,2,33010000146110104,,0,43
9011003000400000,2,33010000146110174,,0,43
9011003000400000,2,33010000146110314,,0,43
9011003000400000,1,33010000146110384,,0,43
9011003000400000,1,33010000146110419,,0,43
9011003000400000,1,33010000146110454,,0,43
9011003000400000,1,33010000146110524,,0,43
9011003000400000,2,33010000146110641,,0,43
9011003000400000,2,33010000146110781,,0,43
9011003000400000,2,33010000146110851,,0,43
9011003000400000,2,33010000146111201,,0,43
9011003000400000,2,33010000146111236,,0,43
9011003000400000,2,33010000146111271,,0,43
9011003000400000,1,33010000146111551,,0,43
9011003000400000,1,33010000146111691,,0,43
9011003000400000,1,33010000146111956,,0,43
9011003000400000,1,33010000146111991,,0,43
9011003000400000,1,33010000146112061,,0,43
9011003000400000,1,33010000146112131,,0,43
9011003000400000,1,33010000146112201,,0,43
9011003000400000,1,33010000146112509,,0,43
9011003000400000,1,33010000146112544,,0,43
9011003000400000,1,33010000146112700,,0,43
9011003000400000,1,33010000146113190,,0,43
9011003000400000,2,33010000146107570,,0,43
9011003000400000,2,33010000146107745,,0,43
9011003000400000,2,33010000146107850,,0,43
9011003000400000,2,33010000146108060,,0,43
9011003000400000,2,33010000146108270,,0,43
9011003000400000,2,33010000146108515,,0,43
9011003000400000,2,33010000146108620,,0,43
9011003000400000,2,33010000146108655,,0,43
9011003000400000,10,33010000146108885,,0,43
9011003000400000,2,33010000146108998,,0,44
9011003000400000,2,33010000146109022,,0,44
9011003000400000,2,33010000146109118,,0,44
9011003000400000,2,33010000146109142,,0,44
9011003000400000,2,33010000146109166,,0,44
9011003000400000,2,33010000146109190,,0,44
9011003000400000,2,33010000146109214,,0,44
9011003000400000,2,33010000146109368,,0,43
9011003000400000,2,33010000146109789,,0,43
9011003000400000,2,33010000146109824,,0,43
9011003000400000,2,33010000146109859,,0,43
9011003000400000,2,33010000146110209,,0,43
9011003000400000,2,33010000146110244,,0,43
9011003000400000,2,33010000146110746,,0,43
9011003000400000,2,33010000146110816,,0,43
9011003000400000,2,33010000146110991,,0,43
9011003000400000,2,33010000146111096,,0,43
9011003000400000,2,33010000146111166,,0,43
9011003000400000,2,33010000146111446,,0,43
9011003000400000,1,33010000146111516,,0,43
9011003000400000,1,33010000146111621,,0,43
9011003000400000,1,33010000146111656,,0,43
9011003000400000,1,33010000146111726,,0,43
9011003000400000,1,33010000146111796,,0,43
9011003000400000,1,33010000146111849,,0,43
9011003000400000,1,33010000146111921,,0,43
9011003000400000,1,33010000146112026,,0,43
9011003000400000,1,33010000146112236,,0,43
9011003000400000,1,33010000146112271,,0,43
9011003000400000,1,33010000146112306,,0,43
9011003000400000,1,33010000146112341,,0,43
9011003000400000,1,33010000146112404,,0,43
9011003000400000,1,33010000146112626,,0,43
9011003000400000,1,33010000146112735,,0,43
9011003000400000,1,33010000146112805,,0,43
9011003000400000,1,33010000146112945,,0,43
9011003000400000,1,33010000146113015,,0,43
9011003000400000,1,33010000146113225,,0,43
9011003000400000,9,33010000146113260,,0,43
9011003000400000,9,33010000146113296,,0,43
9011003000400000,2,33010000156969778,,0,43
9011003000400000,2,33010000156969742,,0,43
9011003000400000,2,33010000156969815,,0,43
9011003000400000,2,33010000156970030,,0,43
9011003000400000,2,33010000156969884,,0,43
9011003000400000,2,33010000156969920,,0,43
9011003000400000,2,33010000156969957,,0,43
9011003000400000,2,33010000156969993,,0,43
9011003000500000,2,33010000138594655,,1,46
9011003000500000,2,33010000140908710,,1,47
9011003000500000,2,33010000140909002,,1,47
9011003000500000,2,33010000140908674,,1,47
9011003000500000,2,33010000140908746,,1,47
9011003000500000,2,33010000140910409,,1,47
9011003000500000,2,33010000138594629,,1,46
9011003000500000,2,33010000138594681,,1,46
9011003000500000,1,33010000140908131,,1,47
9011003000500000,2,33010000140908782,,1,47
9011003000500000,2,33010000140908855,,1,47
9011003000500000,2,33010000140909075,,1,47
9011003000500000,1,33010000140911569,,1,47
9011003000500000,2,33010000141988929,,1,47
9011003000500000,2,33010000141989778,,1,47
9011003000500000,12,33010000146100235,,1,48
9011003000500000,1,33010000146100277,,1,49
9011003000500000,1,33010000146100664,,1,49
9011003000500000,1,33010000146100702,,1,49
9011003000500000,1,33010000146100740,,1,49
9011003000500000,1,33010000146100816,,1,49
9011003000500000,2,33010000146101078,,1,49
9011003000500000,2,33010000146101232,,1,49
9011003000500000,2,33010000146101385,,1,49
9011003000500000,2,33010000146101423,,1,49
9011003000500000,2,33010000146101575,,1,49
9011003000500000,2,33010000146101651,,1,49
9011003000500000,2,33010000146101768,,1,49
9011003000500000,2,33010000146101806,,1,49
9011003000500000,2,33010000146101844,,1,49
9011003000500000,2,33010000146101958,,1,49
9011003000500000,2,33010000146102034,,1,49
9011003000500000,2,33010000146102186,,1,49
9011003000500000,2,33010000146102338,,1,49
9011003000500000,2,33010000146102452,,1,49
9011003000500000,2,33010000146102490,,1,49
9011003000500000,2,33010000146102566,,1,49
9011003000500000,2,33010000146102756,,1,49
9011003000500000,1,33010000146102834,,1,49
9011003000500000,1,33010000146102872,,1,49
9011003000500000,1,33010000146103256,,1,49
9011003000500000,1,33010000146103598,,1,49
9011003000500000,1,33010000146103674,,1,49
9011003000500000,1,33010000146103827,,1,49
9011003000500000,2,33010000146104267,,1,49
9011003000500000,2,33010000146104457,,1,49
9011003000500000,2,33010000146104609,,1,49
9011003000500000,2,33010000146104647,,1,49
9011003000500000,10,33010000146104685,,1,49
9011003000500000,1,33010000146105003,,1,49
9011003000500000,1,33010000146105041,,1,49
9011003000500000,1,33010000146105078,,1,49
9011003000500000,1,33010000146105116,,1,49
9011003000500000,2,33010000146105477,,1,49
9011003000500000,2,33010000146105781,,1,49
9011003000500000,2,33010000146105896,,1,49
9011003000500000,2,33010000146105934,,1,49
9011003000500000,2,33010000146106276,,1,49
9011003000500000,1,33010000146100357,,1,49
9011003000500000,1,33010000146100395,,1,49
9011003000500000,1,33010000146100437,,1,49
9011003000500000,1,33010000146100854,,1,49
9011003000500000,2,33010000146100958,,1,49
9011003000500000,2,33010000146101117,,1,49
9011003000500000,2,33010000146101155,,1,49
9011003000500000,2,33010000146101271,,1,49
9011003000500000,2,33010000146101309,,1,49
9011003000500000,2,33010000146101499,,1,49
9011003000500000,2,33010000146101613,,1,49
9011003000500000,2,33010000146101689,,1,49
9011003000500000,2,33010000146101882,,1,49
9011003000500000,2,33010000146101996,,1,49
9011003000500000,2,33010000146102224,,1,49
9011003000500000,2,33010000146102528,,1,49
9011003000500000,2,33010000146102718,,1,49
9011003000500000,1,33010000146103028,,1,49
9011003000500000,1,33010000146103066,,1,49
9011003000500000,1,33010000146103104,,1,49
9011003000500000,1,33010000146103180,,1,49
9011003000500000,1,33010000146103712,,1,49
9011003000500000,9,33010000146103788,,1,49
9011003000500000,9,33010000146103865,,1,49
9011003000500000,2,33010000146104191,,1,49
9011003000500000,2,33010000146104229,,1,49
9011003000500000,2,33010000146104381,,1,49
9011003000500000,2,33010000146104533,,1,49
9011003000500000,1,33010000146104927,,1,49
9011003000500000,1,33010000146104965,,1,49
9011003000500000,2,33010000146105401,,1,49
9011003000500000,2,33010000146105553,,1,49
9011003000500000,2,33010000146105591,,1,49
9011003000500000,2,33010000146105629,,1,49
9011003000500000,2,33010000146105667,,1,49
9011003000500000,2,33010000146105705,,1,49
9011003000500000,2,33010000146105972,,1,49
9011003000500000,2,33010000146106048,,1,49
9011003000500000,2,33010000146106086,,1,49
9011003000500000,2,33010000146106162,,1,49
9011003000500000,2,33010000146106200,,1,49
9011003000500000,1,33010000146100315,,1,49
9011003000500000,1,33010000146100512,,1,49
9011003000500000,1,33010000146100588,,1,49
9011003000500000,1,33010000146100626,,1,49
9011003000500000,1,33010000146100892,,1,49
9011003000500000,2,33010000146101347,,1,49
9011003000500000,2,33010000146101920,,1,49
9011003000500000,2,33010000146102148,,1,49
9011003000500000,2,33010000146102262,,1,49
9011003000500000,2,33010000146102300,,1,49
9011003000500000,2,33010000146102376,,1,49
9011003000500000,2,33010000146102414,,1,49
9011003000500000,2,33010000146102642,,1,49
9011003000500000,2,33010000146102680,,1,49
9011003000500000,2,33010000146102795,,1,49
9011003000500000,1,33010000146102952,,1,49
9011003000500000,1,33010000146102990,,1,49
9011003000500000,1,33010000146103142,,1,49
9011003000500000,1,33010000146103294,,1,49
9011003000500000,1,33010000146103332,,1,49
9011003000500000,1,33010000146103522,,1,49
9011003000500000,1,33010000146103560,,1,49
9011003000500000,1,33010000146103636,,1,49
9011003000500000,1,33010000146103750,,1,49
9011003000500000,9,33010000146103904,,1,49
9011003000500000,2,33010000146104077,,1,49
9011003000500000,2,33010000146104115,,1,49
9011003000500000,10,33010000146104833,,1,49
9011003000500000,1,33010000146105191,,1,49
9011003000500000,1,33010000146105229,,1,49
9011003000500000,2,33010000146105287,,1,49
9011003000500000,2,33010000146105325,,1,49
9011003000500000,2,33010000146105363,,1,49
9011003000500000,2,33010000146106238,,1,49
9011003000500000,1,33010000146100474,,1,49
9011003000500000,1,33010000146100550,,1,49
9011003000500000,1,33010000146100778,,1,49
9011003000500000,2,33010000146100996,,1,49
9011003000500000,1,33010000146101034,,1,49
9011003000500000,2,33010000146101193,,1,49
9011003000500000,2,33010000146101461,,1,49
9011003000500000,2,33010000146101537,,1,49
9011003000500000,2,33010000146101727,,1,49
9011003000500000,2,33010000146102072,,1,49
9011003000500000,2,33010000146102110,,1,49
9011003000500000,2,33010000146102604,,1,49
9011003000500000,1,33010000146102914,,1,49
9011003000500000,1,33010000146103218,,1,49
9011003000500000,1,33010000146103370,,1,49
9011003000500000,1,33010000146103408,,1,49
9011003000500000,1,33010000146103446,,1,49
9011003000500000,1,33010000146103484,,1,49
9011003000500000,11,33010000146104035,,1,48
9011003000500000,2,33010000146104153,,1,49
9011003000500000,2,33010000146104305,,1,49
9011003000500000,2,33010000146104343,,1,49
9011003000500000,2,33010000146104419,,1,49
9011003000500000,2,33010000146104495,,1,49
9011003000500000,2,33010000146104571,,1,49
9011003000500000,2,33010000146104741,,1,49
9011003000500000,10,33010000146104778,,1,49
9011003000500000,1,33010000146104889,,1,49
9011003000500000,1,33010000146105154,,1,49
9011003000500000,2,33010000146105439,,1,49
9011003000500000,2,33010000146105515,,1,49
9011003000500000,2,33010000146105743,,1,49
9011003000500000,2,33010000146105819,,1,49
9011003000500000,2,33010000146105857,,1,49
9011003000500000,2,33010000146106010,,1,49
9011003000500000,2,33010000146106124,,1,49
9011003000500000,2,33010000140913496,,0,50
9011003000500000,2,33010000140913604,,0,50
9011003000500000,2,33010000140913676,,0,50
9011003000500000,2,33010000140913820,,0,50
9011003000500000,2,33010000140914000,,0,50
9011003000500000,2,33010000140914180,,0,50
9011003000500000,1,33010000140914326,,0,50
9011003000500000,1,33010000140914398,,0,50
9011003000500000,2,33010000140914829,,0,50
9011003000500000,1,33010000140915657,,0,50
9011003000500000,1,33010000140915801,,0,50
9011003000500000,1,33010000140915837,,0,50
9011003000500000,1,33010000140915909,,0,50
9011003000500000,1,33010000140916017,,0,50
9011003000500000,1,33010000140916089,,0,50
9011003000500000,2,33010000140916299,,0,50
9011003000500000,2,33010000140916407,,0,50
9011003000500000,2,33010000140916479,,0,50
9011003000500000,2,33010000140916515,,0,50
9011003000500000,2,33010000140916587,,0,50
9011003000500000,2,33010000140916731,,0,50
9011003000500000,2,33010000140916803,,0,50
9011003000500000,2,33010000140916875,,0,50
9011003000500000,10,33010000140916911,,0,50
9011003000500000,2,33010000140916948,,0,50
9011003000500000,10,33010000140917021,,0,50
9011003000500000,2,33010000140917166,,0,50
9011003000500000,2,33010000140917274,,0,50
9011003000500000,2,33010000140917346,,0,50
9011003000500000,2,33010000140917418,,0,50
9011003000500000,2,33010000140917526,,0,50
9011003000500000,2,33010000140917562,,0,50
9011003000500000,1,33010000140917844,,0,50
9011003000500000,1,33010000140917956,,0,50
9011003000500000,1,33010000140917992,,0,50
9011003000500000,1,33010000140918100,,0,50
9011003000500000,1,33010000140918136,,0,50
9011003000500000,1,33010000140918172,,0,50
9011003000500000,1,33010000140918208,,0,50
9011003000500000,1,33010000140918806,,0,50
9011003000500000,1,33010000140918842,,0,50
9011003000500000,1,33010000140918878,,0,50
9011003000500000,9,33010000140919060,,0,50
9011003000500000,2,33010000138602463,,0,51
9011003000500000,2,33010000140913532,,0,50
9011003000500000,2,33010000140913712,,0,50
9011003000500000,2,33010000140913748,,0,50
9011003000500000,2,33010000140913784,,0,50
9011003000500000,2,33010000140914036,,0,50
9011003000500000,1,33010000140914470,,0,50
9011003000500000,2,33010000140914577,,0,50
9011003000500000,2,33010000140914685,,0,50
9011003000500000,2,33010000140915549,,0,50
9011003000500000,1,33010000140915693,,0,50
9011003000500000,1,33010000140915945,,0,50
9011003000500000,1,33010000140915981,,0,50
9011003000500000,1,33010000140916053,,0,50
9011003000500000,2,33010000140913460,,0,50
9011003000500000,2,33010000140913892,,0,50
9011003000500000,2,33010000140913928,,0,50
9011003000500000,2,33010000140914108,,0,50
9011003000500000,4,33010000140914144,,0,50
9011003000500000,2,33010000140914216,,0,50
9011003000500000,1,33010000140914362,,0,50
9011003000500000,1,33010000140914434,,0,50
9011003000500000,1,33010000140914506,,0,50
9011003000500000,2,33010000140914973,,0,50
9011003000500000,2,33010000140915405,,0,50
9011003000500000,2,33010000140915513,,0,50
9011003000500000,1,33010000140915585,,0,50
9011003000500000,1,33010000140915621,,0,50
9011003000500000,1,33010000140915729,,0,50
9011003000500000,1,33010000140915873,,0,50
9011003000500000,2,33010000140916227,,0,50
9011003000500000,2,33010000140916335,,0,50
9011003000500000,2,33010000140916371,,0,50
9011003000500000,2,33010000140916443,,0,50
9011003000500000,2,33010000140916623,,0,50
9011003000500000,2,33010000140917058,,0,50
9011003000500000,2,33010000140917598,,0,50
9011003000500000,2,33010000140917639,,0,50
9011003000500000,2,33010000140917675,,0,50
9011003000500000,2,33010000140917711,,0,50
9011003000500000,11,33010000140917731,,0,52
9011003000500000,1,33010000140917804,,0,50
9011003000500000,1,33010000140918338,,0,50
9011003000500000,2,33010000140916695,,0,50
9011003000500000,2,33010000140916767,,0,50
9011003000500000,2,33010000140916839,,0,50
9011003000500000,2,33010000140917094,,0,50
9011003000500000,2,33010000140917130,,0,50
9011003000500000,2,33010000140917202,,0,50
9011003000500000,2,33010000140917238,,0,50
9011003000500000,2,33010000140917310,,0,50
9011003000500000,2,33010000140917490,,0,50
9011003000500000,1,33010000140917768,,0,50
9011003000500000,1,33010000140917920,,0,50
9011003000500000,1,33010000140918028,,0,50
9011003000500000,1,33010000140918064,,0,50
9011003000500000,1,33010000140918518,,0,50
9011003000500000,1,33010000140918770,,0,50
9011003000500000,1,33010000140918914,,0,50
9011003000500000,1,33010000140918374,,0,50
9011003000500000,1,33010000140918590,,0,50
9011003000500000,1,33010000140918698,,0,50
9011003000500000,1,33010000140918987,,0,50
9011003000500000,2,33010000138602413,,0,51
9011003000500000,2,33010000138602438,,0,51
9011003000500000,2,33010000138602513,,0,51
9011003000500000,2,33010000141990392,,0,50
9011003000500000,2,33010000141990505,,0,50
9011003000500000,2,33010000141990542,,0,50
9011003000500000,2,33010000141990768,,0,50
9011003000500000,2,33010000141990879,,0,50
9011003000500000,2,33010000141990355,,0,50
9011003000500000,2,33010000141990429,,0,50
9011003000500000,2,33010000141990579,,0,50
9011003000500000,2,33010000141990692,,0,50
9011003000500000,2,33010000141990842,,0,50
9011003000500000,2,33010000141990918,,0,50
9011003000500000,2,33010000141991250,,0,50
9011003000500000,2,33010000140913568,,0,50
9011003000500000,2,33010000140913640,,0,50
9011003000500000,2,33010000140913856,,0,50
9011003000500000,2,33010000140913964,,0,50
9011003000500000,2,33010000140914072,,0,50
9011003000500000,2,33010000140914252,,0,50
9011003000500000,2,33010000140914288,,0,50
9011003000500000,12,33010000140914540,,0,52
9011003000500000,2,33010000140915117,,0,50
9011003000500000,2,33010000140915261,,0,50
9011003000500000,2,33010000140915441,,0,50
9011003000500000,2,33010000140915477,,0,50
9011003000500000,1,33010000140915765,,0,50
9011003000500000,2,33010000140916155,,0,50
9011003000500000,2,33010000140916191,,0,50
9011003000500000,2,33010000140916263,,0,50
9011003000500000,2,33010000140916551,,0,50
9011003000500000,10,33010000140916984,,0,50
9011003000500000,2,33010000140917382,,0,50
9011003000500000,2,33010000140917454,,0,50
9011003000500000,1,33010000140917882,,0,50
9011003000500000,1,33010000140918244,,0,50
9011003000500000,1,33010000140918280,,0,50
9011003000500000,1,33010000140918410,,0,50
9011003000500000,1,33010000140918446,,0,50
9011003000500000,1,33010000140918482,,0,50
9011003000500000,1,33010000140918554,,0,50
9011003000500000,1,33010000140918626,,0,50
9011003000500000,1,33010000140918662,,0,50
9011003000500000,1,33010000140918734,,0,50
9011003000500000,9,33010000140918950,,0,50
9011003000500000,9,33010000140919023,,0,50
9011003000500000,2,33010000141990729,,0,50
9011003000500000,2,33010000141990805,,0,50
9011003000500000,2,33010000141991068,,0,50
9011003000500000,2,33010000141991955,,0,50
9011003000500000,2,33010000141990230,,0,50
9011003000500000,2,33010000141990468,,0,50
9011003000500000,2,33010000141990618,,0,50
9011003000500000,2,33010000141990655,,0,50
9011003000500000,2,33010000141990955,,0,50
9011003000500000,2,33010000141990992,,0,50
9011003000500000,2,33010000141991029,,0,50
9011003000500000,2,33010000141991105,,0,50
9011003000500000,2,33010000141991142,,0,50
9011003000500000,2,33010000141991361,,0,50
9011003000600000,1,33010000156959260,,1,53
9011003000600000,1,33010000156959425,,1,53
9011003000600000,2,33010000156959581,,1,53
9011003000600000,2,33010000156959647,,1,53
9011003000600000,2,33010000156960074,,1,53
9011003000600000,2,33010000156960106,,1,53
9011003000600000,2,33010000156960139,,1,53
9011003000600000,2,33010000156960172,,1,53
9011003000600000,2,33010000156960205,,1,53
9011003000600000,2,33010000156960271,,1,53
9011003000600000,2,33010000156960304,,1,53
9011003000600000,2,33010000156960337,,1,53
9011003000600000,2,33010000156960469,,1,53
9011003000600000,2,33010000156960601,,1,53
9011003000600000,2,33010000156960732,,1,53
9011003000600000,2,33010000156961062,,1,53
9011003000600000,2,33010000156961644,,1,53
9011003000600000,2,33010000156961742,,1,53
9011003000600000,2,33010000156961874,,1,53
9011003000600000,2,33010000156961940,,1,53
9011003000600000,1,33010000156962271,,1,53
9011003000600000,1,33010000156962612,,1,53
9011003000600000,1,33010000156962676,,1,53
9011003000600000,1,33010000156962708,,1,53
9011003000600000,1,33010000156962900,,1,53
9011003000600000,1,33010000156963281,,1,53
9011003000600000,1,33010000156963348,,1,53
9011003000600000,1,33010000156963381,,1,53
9011003000600000,1,33010000156963447,,1,53
9011003000600000,2,33010000156963664,,1,53
9011003000600000,1,33010000151315369,,1,53
9011003000600000,2,33010000151316494,,1,54
9011003000600000,2,33010000151316515,,1,54
9011003000600000,2,33010000156959548,,1,53
9011003000600000,2,33010000156959813,,1,53
9011003000600000,2,33010000156959879,,1,53
9011003000600000,2,33010000156959978,,1,53
9011003000600000,2,33010000156960042,,1,53
9011003000600000,2,33010000156960403,,1,53
9011003000600000,2,33010000156960436,,1,53
9011003000600000,2,33010000156960502,,1,53
9011003000600000,2,33010000156960765,,1,53
9011003000600000,2,33010000156960798,,1,53
9011003000600000,2,33010000156961029,,1,53
9011003000600000,2,33010000156961128,,1,53
9011003000600000,2,33010000156961161,,1,53
9011003000600000,2,33010000156961385,,1,53
9011003000600000,2,33010000156961417,,1,53
9011003000600000,2,33010000156961449,,1,53
9011003000600000,2,33010000156961481,,1,53
9011003000600000,2,33010000156961578,,1,53
9011003000600000,2,33010000156961676,,1,53
9011003000600000,2,33010000156961841,,1,53
9011003000600000,1,33010000156959164,,1,53
9011003000600000,1,33010000156959228,,1,53
9011003000600000,1,33010000156959326,,1,53
9011003000600000,1,33010000156959480,,1,53
9011003000600000,2,33010000156959680,,1,53
9011003000600000,2,33010000156959713,,1,53
9011003000600000,2,33010000156959745,,1,53
9011003000600000,2,33010000156959780,,1,53
9011003000600000,2,33010000156959846,,1,53
9011003000600000,2,33010000156959912,,1,53
9011003000600000,2,33010000156959945,,1,53
9011003000600000,2,33010000156960238,,1,53
9011003000600000,2,33010000156960370,,1,53
9011003000600000,2,33010000156960535,,1,53
9011003000600000,2,33010000156960568,,1,53
9011003000600000,2,33010000156960634,,1,53
9011003000600000,2,33010000156960864,,1,53
9011003000600000,2,33010000156960963,,1,53
9011003000600000,2,33010000156960996,,1,53
9011003000600000,2,33010000156961193,,1,53
9011003000600000,2,33010000156961225,,1,53
9011003000600000,2,33010000156961321,,1,53
9011003000600000,2,33010000156961353,,1,53
9011003000600000,2,33010000156961513,,1,53
9011003000600000,2,33010000156961545,,1,53
9011003000600000,2,33010000156961611,,1,53
9011003000600000,2,33010000156961709,,1,53
9011003000600000,2,33010000156961775,,1,53
9011003000600000,2,33010000156962006,,1,53
9011003000600000,2,33010000156962105,,1,53
9011003000600000,10,33010000156962138,,1,53
9011003000600000,1,33010000156962369,,1,53
9011003000600000,1,33010000156962402,,1,53
9011003000600000,1,33010000156962435,,1,53
9011003000600000,1,33010000156962964,,1,53
9011003000600000,9,33010000156963092,,1,53
9011003000600000,1,33010000156963480,,1,53
9011003000600000,1,33010000156963513,,1,53
9011003000600000,2,33010000156963730,,1,53
9011003000600000,2,33010000156963763,,1,53
9011003000600000,2,33010000156963796,,1,53
9011003000600000,1,33010000156963928,,1,53
9011003000600000,2,33010000156961907,,1,53
9011003000600000,2,33010000156962039,,1,53
9011003000600000,1,33010000156962239,,1,53
9011003000600000,1,33010000156962303,,1,53
9011003000600000,1,33010000156962740,,1,53
9011003000600000,1,33010000156962772,,1,53
9011003000600000,1,33010000156962804,,1,53
9011003000600000,1,33010000156962996,,1,53
9011003000600000,1,33010000156963060,,1,53
9011003000600000,1,33010000156963316,,1,53
9011003000600000,1,33010000156963414,,1,53
