from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022003781030002,9022003781030002,1,,33010000157443016,33010000143855650
9022003781030002,9022003781030002,1,,33010000157443384,33010000143855406
9022003780367002,9022003780367002,1,,33010000157443384,33010000142741503
9022003781030002,9022003781030002,1,,33010000157445401,33010000143854370
9022003781030002,9022003781030002,1,,33010000157445555,33010000143855528
9022003780367002,9022003780367002,1,,33010000151251786,33010000142740602
9022003781030002,9022003781030002,1,,33010000151251786,33010000143854248
9022003780367002,9022003780367002,1,,33010000152474324,33010000142741575
9022003781030002,9022003781030002,1,,33010000152470958,33010000143855284
9022003781030002,9022003781030002,1,,33010000152474772,33010000143855345
9022003781210011,9022003781210001,1,,33010000151256481,33010000157366686
9022003780367002,9022003780367002,1,,33010000152475451,33010000142741748
9022003781030002,9022003781030002,1,,33010000152475451,33010000143855969
9022003780107004,9022003780107001,1,,33010000138407172,33010000138523807
9022003780614002,9022003780614003,1,,33010000152465131,33010000142732286
9022003780614002,9022003780614006,1,,33010000152465131,33010000142732286
9022003780128002,9022003780128005,1,,33010000142186745,33010000136650246
9022003780128002,9022003780128005,1,,33010000142186745,33010000136650453
9022003780128002,9022003780128002,1,,33010000142186745,33010000136654485
9022003780128002,9022003780128002,1,,33010000142186745,33010000136655651
9022003780128002,9022003780128005,1,,33010000142187091,33010000136648913
9022003780128002,9022003780128005,1,,33010000142187091,33010000136649741
9022003780128002,9022003780128002,1,,33010000142187091,33010000136655801
9022003780128002,9022003780128002,1,,33010000142187091,33010000138396825
9022003780128002,9022003780128005,1,,33010000142187220,33010000136649879
9022003780128002,9022003780128005,1,,33010000142187220,33010000136651539
9022003780128002,9022003780128002,1,,33010000142187220,33010000136655336
9022003780128002,9022003780128002,1,,33010000142187220,33010000157420224
9022003780128002,9022003780128005,1,,33010000142186833,33010000136648223
9022003780128002,9022003780128005,1,,33010000142186833,33010000136649327
9022003780128002,9022003780128002,1,,33010000142186833,33010000136652491
9022003780128002,9022003780128002,1,,33010000142186833,33010000136655021
9022003780128002,9022003780128005,1,,33010000142186962,33010000136651401
9022003780128002,9022003780128002,1,,33010000142186962,33010000136652869
9022003780128002,9022003780128005,1,,33010000142187005,33010000136648706
9022003780128002,9022003780128005,1,,33010000142187005,33010000136649603
9022003780128002,9022003780128002,1,,33010000142187005,33010000136655273
9022003780128002,9022003780128002,1,,33010000142187005,33010000157419892
9022003780128002,9022003780128005,1,,33010000142187134,33010000136648982
9022003780128002,9022003780128002,1,,33010000142187134,33010000138396889
9022003780128002,9022003780128005,1,,33010000142187177,33010000136649051
9022003780128002,9022003780128002,1,,33010000142187177,33010000138397467
9022003780128002,9022003780128005,1,,33010000142187306,33010000136651815
9022003780128002,9022003780128005,1,,33010000142187306,33010000136652229
9022003780128002,9022003780128002,1,,33010000142187306,33010000136655462
9022003780128002,9022003780128002,1,,33010000142187306,33010000157420476
9022003780128002,9022003780128005,1,,33010000142187392,33010000136649970
9022003780128002,9022003780128005,1,,33010000142187392,33010000136650315
9022003780128002,9022003780128002,1,,33010000142187392,33010000136654129
9022003780128002,9022003780128002,1,,33010000142187392,33010000157420733
9022003780128002,9022003780128002,1,,33010000141897214,33010000138397858
9022003780128002,9022003780128005,1,,33010000142186790,33010000136648085
9022003780128002,9022003780128002,1,,33010000142186790,33010000136654615
9022003780128002,9022003780128005,1,,33010000142186876,33010000136648361
9022003780128002,9022003780128002,1,,33010000142186876,33010000136652617
9022003780128002,9022003780128005,1,,33010000142187048,33010000136651470
9022003780128002,9022003780128002,1,,33010000142187048,33010000157420018
9022003780128002,9022003780128002,1,,33010000142187493,33010000138397730
9022003780128002,9022003780128005,1,,33010000142186702,33010000136650108
9022003780128002,9022003780128002,1,,33010000142186702,33010000136654359
9022003780128002,9022003780128005,1,,33010000142186919,33010000136648499
9022003780128002,9022003780128005,1,,33010000142186919,33010000136649465
9022003780128002,9022003780128002,1,,33010000142186919,33010000136652743
9022003780128002,9022003780128002,1,,33010000142186919,33010000136655147
9022003780128002,9022003780128005,1,,33010000142187263,33010000136651677
9022003780128002,9022003780128002,1,,33010000142187263,33010000157420350
9022003780128002,9022003780128005,1,,33010000142187349,33010000136651953
9022003780128002,9022003780128002,1,,33010000142187349,33010000157420607
9022003780128002,9022003780128005,1,,33010000142187435,33010000136649189
9022003780128002,9022003780128002,1,,33010000142187435,33010000136654891
9022003780027001,9022003780027001,1,,33010000142604898,33010000136651815
9022003780027001,9022003780027001,1,,33010000142605020,33010000136648637
9022003780027001,9022003780027001,1,,33010000142605081,33010000136651608
9022003780027001,9022003780027001,1,,33010000142605142,33010000136649970
9022003780027001,9022003780027001,1,,33010000142605228,33010000138396529
9022003780027001,9022003780027001,1,,33010000142605252,33010000136651019
9022003780027001,9022003780027001,1,,33010000142605203,33010000136648154
9022003780128005,9022003780128003,1,,33010000136648913,33010000142186265
9022003780128005,9022003780128003,1,,33010000136650315,33010000142186625
9022003780128005,9022003780128003,1,,33010000136651157,33010000142185785
9022003780128005,9022003780128003,1,,33010000136651470,33010000142186205
9022003780128005,9022003780128003,1,,33010000136651953,33010000142186565
9022003780128005,9022003780128003,1,,33010000136652229,33010000142186505
9022003780128005,9022003780128003,1,,33010000138396529,33010000142185665
9022003780128005,9022003780128003,1,,33010000136648085,33010000142185845
9022003780128005,9022003780128003,1,,33010000136648499,33010000142186025
9022003780128005,9022003780128003,1,,33010000136649051,33010000142186325
9022003780128005,9022003780128003,1,,33010000136649189,33010000142185785
9022003780128005,9022003780128003,1,,33010000136649603,33010000142186145
9022003780128005,9022003780128003,1,,33010000136649741,33010000142186265
9022003780128005,9022003780128003,1,,33010000136649970,33010000142186625
9022003780128005,9022003780128003,1,,33010000136651539,33010000142186385
9022003780128005,9022003780128003,1,,33010000136651677,33010000142186445
9022003780128005,9022003780128003,1,,33010000136648223,33010000142185905
9022003780128005,9022003780128003,1,,33010000136649327,33010000142185905
9022003780128005,9022003780128003,1,,33010000136649465,33010000142186025
9022003780128005,9022003780128003,1,,33010000136650597,33010000142185545
9022003780128005,9022003780128003,1,,33010000136650950,33010000142185725
9022003780128005,9022003780128003,1,,33010000136651401,33010000142186085
9022003780128005,9022003780128003,1,,33010000138396459,33010000142185605
9022003780128005,9022003780128003,1,,33010000136648361,33010000142185965
9022003780128005,9022003780128003,1,,33010000136648706,33010000142186145
9022003780128005,9022003780128003,1,,33010000136649879,33010000142186385
9022003780128005,9022003780128003,1,,33010000136651815,33010000142186505
9022003780128005,9022003780128003,1,,33010000138396599,33010000142185485
9022003780027004,9022003780027004,1,,33010000157420086,33010000142605481
9022003780027004,9022003780027004,1,,33010000157420287,33010000148053969
9022003780128002,9022003780128003,1,,33010000157420350,33010000142186445
9022003780128002,9022003780128003,1,,33010000157420607,33010000142186565
9022003780128002,9022003780128003,1,,33010000136654129,33010000142186625
9022003780128002,9022003780128003,1,,33010000136655021,33010000142185905
9022003780128002,9022003780128003,1,,33010000136655273,33010000142186145
9022003780128002,9022003780128003,1,,33010000136655336,33010000142186385
9022003780128002,9022003780128003,1,,33010000136655462,33010000142186505
9022003780128002,9022003780128003,1,,33010000138396825,33010000142186265
9022003780128002,9022003780128003,1,,33010000157420224,33010000142186385
9022003780027004,9022003780027004,1,,33010000157420413,33010000142605548
9022003780128002,9022003780128003,1,,33010000157419892,33010000142186145
9022003780128002,9022003780128003,1,,33010000157420018,33010000142186205
9022003780128002,9022003780128003,1,,33010000157420476,33010000142186505
9022003780128002,9022003780128003,1,,33010000157420733,33010000142186625
9022003780128002,9022003780128003,1,,33010000157420865,33010000142185485
9022003780128002,9022003780128003,1,,33010000136652617,33010000142185965
9022003780128002,9022003780128003,1,,33010000136652743,33010000142186025
9022003780128002,9022003780128003,1,,33010000136656500,33010000142185605
9022003780027004,9022003780027004,1,,33010000136656500,33010000148054004
9022003780128002,9022003780128003,1,,33010000138397730,33010000142185725
9022003780128002,9022003780128003,1,,33010000138397858,33010000142185785
9022003780128002,9022003780128003,1,,33010000136652491,33010000142185905
9022003780128002,9022003780128003,1,,33010000136652869,33010000142186085
9022003780128002,9022003780128003,1,,33010000136654615,33010000142185845
9022003780128002,9022003780128003,1,,33010000136654891,33010000142185785
9022003780128002,9022003780128003,1,,33010000136655147,33010000142186025
9022003780128002,9022003780128003,1,,33010000138397467,33010000142186325
9022003780128002,9022003780128003,1,,33010000136655801,33010000142186265
9022003780128002,9022003780128003,1,,33010000136656437,33010000142185545
9022003780128002,9022003780128003,1,,33010000136656563,33010000142185665
9022003782430001,9022003782430002,1,,33010000157405915,33010000157384018
9022003782014001,9022003782014003,1,,33010000157405915,33010000157400901
9022003782014001,9022003782014003,1,,33010000157403134,33010000136642342
9022003782014001,9022003782014003,1,,33010000157405307,33010000136641966
9022003782014001,9022003782014003,1,,33010000157406927,33010000136640684
9022003782014001,9022003782014003,1,,33010000157407006,33010000152461244
9022003782014001,9022003782014003,1,,33010000157407696,33010000152460546
9022003782014001,9022003782014003,1,,33010000157407798,33010000136642176
9022003782014001,9022003782014003,1,,33010000157407900,33010000157401033
9022003782014001,9022003782014003,1,,33010000157408002,33010000157401095
9022003782014001,9022003782014003,1,,33010000157408206,33010000136642269
9022003782014001,9022003782014003,1,,33010000157404196,33010000152460174
9022003782014001,9022003782014003,1,,33010000157405612,33010000136640815
9022003782014001,9022003782014003,1,,33010000157406016,33010000136640717
9022003782014001,9022003782014003,1,,33010000157406117,33010000136640750
9022003782014001,9022003782014003,1,,33010000157406218,33010000136640783
9022003782014001,9022003782014003,1,,33010000157406420,33010000136640552
9022003782014001,9022003782014003,1,,33010000157406826,33010000136640618
9022003782014001,9022003782014003,1,,33010000157407085,33010000152461308
9022003782014001,9022003782014003,1,,33010000157407288,33010000152460484
9022003782014001,9022003782014003,1,,33010000157408104,33010000152461372
9022003782014001,9022003782014003,1,,33010000157408450,33010000152460360
9022003782014001,9022003782014003,1,,33010000157407390,33010000136642114
9022003782014001,9022003782014003,1,,33010000157407594,33010000136642145
9022003782014001,9022003782014003,1,,33010000157403851,33010000157400758
9022003782014001,9022003782014003,1,,33010000157405713,33010000152460298
9022003782014001,9022003782014003,1,,33010000157405814,33010000136642083
9022003782014001,9022003782014003,1,,33010000157406319,33010000136640519
9022003782014001,9022003782014003,1,,33010000157406522,33010000136642052
9022003782014001,9022003782014003,1,,33010000157406624,33010000152460236
9022003782014001,9022003782014003,1,,33010000157406725,33010000136640585
9022003782014001,9022003782014003,1,,33010000157407186,33010000136640651
9022003782014001,9022003782014003,1,,33010000157407492,33010000157401229
9022003782014002,9022003782014003,1,,33010000157410048,33010000152461244
9022003782014002,9022003782014003,1,,33010000157410149,33010000136640651
9022003782014002,9022003782014003,1,,33010000157410732,33010000152461180
9022003782014002,9022003782014003,1,,33010000157413188,33010000136642342
9022003782014002,9022003782014003,1,,33010000157408528,33010000157400901
9022003782014002,9022003782014003,1,,33010000157409622,33010000136640717
9022003782014002,9022003782014003,1,,33010000157410250,33010000152461308
9022003782014002,9022003782014003,1,,33010000157410452,33010000136642114
9022003782014002,9022003782014003,1,,33010000157410654,33010000136642145
9022003782014002,9022003782014003,1,,33010000157410833,33010000136640684
9022003782014002,9022003782014003,1,,33010000157410934,33010000152460546
9022003782014002,9022003782014003,1,,33010000157411035,33010000157401033
9022003782014002,9022003782014003,1,,33010000157411237,33010000152461372
9022003782014002,9022003782014003,1,,33010000157412348,33010000136641966
9022003782014002,9022003782014003,1,,33010000157413495,33010000136640783
9022003782014002,9022003782014003,1,,33010000157413697,33010000136640552
9022003782014002,9022003782014003,1,,33010000157410351,33010000152460484
9022003782014002,9022003782014003,1,,33010000157410553,33010000157401229
9022003782014002,9022003782014003,1,,33010000157413394,33010000136640750
9022003782014002,9022003782014003,1,,33010000157413596,33010000136640519
9022003782014002,9022003782014003,1,,33010000157408730,33010000152460174
9022003782014002,9022003782014003,1,,33010000157409140,33010000136642052
9022003782014002,9022003782014003,1,,33010000157409241,33010000152460236
9022003782014002,9022003782014003,1,,33010000157409846,33010000136640585
9022003782014002,9022003782014003,1,,33010000157409947,33010000136640618
9022003782014002,9022003782014003,1,,33010000157411136,33010000157401095
9022003782014002,9022003782014003,1,,33010000157411338,33010000136642269
9022003782017002,9022003782017003,1,,33010000136640717,33010000157385359
9022003782017002,9022003782017003,1,,33010000136640815,33010000152456814
9022003782017002,9022003782017003,1,,33010000136641600,33010000152455774
9022003782017002,9022003782017003,1,,33010000136641905,33010000157384802
9022003782017002,9022003782017003,1,,33010000136641661,33010000157384502
9022003782017002,9022003782017003,1,,33010000136641844,33010000157384727
9022003782017002,9022003782017003,1,,33010000136641966,33010000152457183
9022003782017002,9022003782017003,1,,33010000136641783,33010000157384652
9022003782017002,9022003782017003,1,,33010000136640750,33010000157385509
9022003782017002,9022003782017003,1,,33010000136640783,33010000157385584
9022003782014003,9022003782014001,1,,33010000157401437,33010000157408002
9022003782014003,9022003782014001,1,,33010000157401768,33010000157403851
9022003782014003,9022003782014002,1,,33010000152462613,33010000157409521
9022003782014003,9022003782014002,1,,33010000152461644,33010000157409342
9022003782014003,9022003782014001,1,,33010000152462022,33010000157407186
9022003782014003,9022003782014001,1,,33010000152462337,33010000157408206
9022003782014003,9022003782014002,1,,33010000152461707,33010000157409443
9022003782014003,9022003782014001,1,,33010000152462533,33010000157406624
9022003782014003,9022003782014002,1,,33010000152462533,33010000157409241
9022003782014003,9022003782014001,1,,33010000152462573,33010000157404196
9022003782014003,9022003782014002,1,,33010000152462573,33010000157408730
9022003782014003,9022003782014001,1,,33010000152462863,33010000157406522
9022003782014003,9022003782014001,1,,33010000152462733,33010000157408104
9022003760153001,9022003760153001,1,,33010000157400098,33010000136709281
9022003760153001,9022003760153001,1,,33010000157400098,33010000136709330
9022003760153001,9022003760153001,1,,33010000141017960,33010000136709565
9022003760153001,9022003760153001,1,,33010000141015831,33010000145044628
9022003760153001,9022003760153001,1,,33010000141017288,33010000145044747
9022003760153001,9022003760153001,1,,33010000141017288,33010000157476584
9022003760153001,9022003760153001,1,,33010000141017456,33010000136709527
9022003760153001,9022003760153001,1,,33010000141017372,33010000136709489
9022003760153001,9022003760153001,1,,33010000141017708,33010000136709243
9022003780722002,9022003780722002,1,,33010000141019149,33010000138448327
9022003780844002,9022003780844002,1,,33010000141019149,33010000138448327
9022003780722002,9022003780722002,1,,33010000141019917,33010000134880811
9022003782017007,9022003782017001,1,,33010000141013712,33010000152461451
9022003782017007,9022003782017001,1,,33010000141014430,33010000157401849
9022003782017007,9022003782017001,1,,33010000141014361,33010000157401849
9022003719006002,9022003719006001,1,,33010000141008116,33010000141040441
9022003760412003,9022003760412003,1,,33010000157383810,33010000138451951
9022003760412003,9022003760412003,1,,33010000157383906,33010000136701069
9022003760412003,9022003760412003,1,,33010000136615946,33010000157484058
9022003760412003,9022003760412003,1,,33010000136615448,33010000157482019
9022003760412003,9022003760412003,1,,33010000155438017,33010000157483893
9022003760412003,9022003760412003,1,,33010000155437662,33010000157483508
9022003760412003,9022003760412003,1,,33010000155437756,33010000157481411
9022003760412003,9022003760412003,1,,33010000155437756,33010000157481632
9022003793033002,9022003793033003,1,,33010000157378095,33010000139776652
9022003793033002,9022003793033003,1,,33010000157378588,33010000139775929
9022003793033002,9022003793033003,1,,33010000157378789,33010000139775995
9022003793033002,9022003793033003,1,,33010000157379179,33010000139775731
9022003793033002,9022003793033003,1,,33010000157379517,33010000139776919
9022003793033002,9022003793033003,1,,33010000157379651,33010000139776127
9022003793033002,9022003793033003,1,,33010000157378316,33010000157366911
9022003793033002,9022003793033003,1,,33010000157378452,33010000157366944
9022003793033002,9022003793033003,1,,33010000157378520,33010000157366978
9022003793033002,9022003793033003,1,,33010000157379043,33010000139775665
9022003793033002,9022003793033003,1,,33010000157379316,33010000139776887
9022003793033002,9022003793033003,1,,33010000157379450,33010000139776061
9022003793033002,9022003793033003,1,,33010000157380209,33010000157366944
9022003793033002,9022003793033003,1,,33010000157378027,33010000139776388
9022003793033002,9022003793033003,1,,33010000157379869,33010000139775797
9022003793033002,9022003793033003,1,,33010000157380075,33010000157366849
9022003793033002,9022003793033003,1,,33010000136612925,33010000139776520
9022003793033002,9022003793033003,1,,33010000136613193,33010000139776719
9022003793033002,9022003793033003,1,,33010000136613193,33010000139777139
9022003793033002,9022003793033003,1,,33010000136613394,33010000139776987
9022003793033002,9022003793033003,1,,33010000136613394,33010000139777056
9022003793033002,9022003793033003,1,,33010000136613930,33010000139776586
9022003793033002,9022003793033003,1,,33010000157379785,33010000139776193
9022003793033002,9022003793033003,1,,33010000136613662,33010000139776759
9022003793033002,9022003793033003,1,,33010000136613796,33010000139776791
9022003793033002,9022003793033003,1,,33010000138371771,33010000139776242
9022003793033002,9022003793033003,1,,33010000138371351,33010000139776855
9022003793033002,9022003793033003,1,,33010000138371177,33010000139776454
9022003793035001,9022003793035001,1,,33010000143324158,33010000151294142
9022003793051001,9022003793051001,1,,33010000143324376,33010000139778676
9022003793035001,9022003793035001,1,,33010000143324376,33010000139778676
9022003793035001,9022003793035001,1,,33010000143324376,33010000151294204
9022003793051001,9022003793051001,1,,33010000143319932,33010000139777450
9022003793035001,9022003793035001,1,,33010000143319932,33010000139777450
9022003793051001,9022003793051001,1,,33010000143320150,33010000142233095
9022003793035001,9022003793035001,1,,33010000143320150,33010000142233095
9022003793035001,9022003793035001,1,,33010000143323346,33010000151294080
9022003793051001,9022003793051001,1,,33010000143323940,33010000139778448
9022003793035001,9022003793035001,1,,33010000143323940,33010000139778448
9022003793051001,9022003793051001,1,,33010000143324049,33010000139778524
9022003793035001,9022003793035001,1,,33010000143324049,33010000139778524
9022003793051001,9022003793051001,1,,33010000143324267,33010000139778600
9022003793035001,9022003793035001,1,,33010000143324267,33010000139778600
9022003793051001,9022003793051001,1,,33010000143319386,33010000139777973
9022003793035001,9022003793035001,1,,33010000143319386,33010000139777973
9022003793051001,9022003793051001,1,,33010000143319386,33010000139778058
9022003793035001,9022003793035001,1,,33010000143319386,33010000139778058
9022003780474001,9022003780474002,1,,33010000143320932,33010000158576998
9022003793051001,9022003793051001,1,,33010000143321041,33010000139777602
9022003793035001,9022003793035001,1,,33010000143321041,33010000139777602
9022003793051001,9022003793051001,1,,33010000143324683,33010000139778752
9022003793035001,9022003793035001,1,,33010000143324683,33010000139778752
9022003780474002,9022003780474002,1,,33010000157371304,33010000158576924
9022003793035002,9022003793035001,1,,33010000157373195,33010000151294470
9022003780021002,9022003780021002,1,,33010000157370911,33010000142737348
9022003793051001,9022003793051001,1,,33010000157371507,33010000139777602
9022003780021002,9022003780021002,1,,33010000157371507,33010000142737821
9022003780021002,9022003780021002,1,,33010000157371507,33010000148648675
9022003780474002,9022003780474002,1,,33010000157371507,33010000158576998
9022003780021002,9022003780021002,1,,33010000157371011,33010000142737493
9022003780021002,9022003780021002,1,,33010000157371111,33010000142737410
9022003793035002,9022003793035001,1,,33010000157372957,33010000151294344
9022003793051001,9022003793051001,1,,33010000143326644,33010000139775252
9022003793051001,9022003793051001,1,,33010000143326644,33010000139777678
9022003780460002,9022003780460002,1,,33010000143324965,33010000142737036
9022003793051001,9022003793051001,1,,33010000143328993,33010000139778600
9022003793051001,9022003793051001,1,,33010000143329731,33010000139778752
9022003780021002,9022003780021002,1,,33010000143325042,33010000142738031
9022003793051001,9022003793051001,1,,33010000143325196,33010000139775186
9022003780474002,9022003780474002,1,,33010000143326110,33010000158576924
9022003793051001,9022003793051001,1,,33010000143328641,33010000139778524
9022003793051001,9022003793051001,1,,33010000143326377,33010000139777298
9022003780021002,9022003780021002,1,,33010000143326377,33010000142737592
9022003780021002,9022003780021002,1,,33010000143326721,33010000142737277
9022003780021002,9022003780021002,1,,33010000143326721,33010000142737493
9022003793051001,9022003793051001,1,,33010000143328485,33010000139778448
9022003793051001,9022003793051001,1,,33010000143329070,33010000139778676
9022003793051001,9022003793051001,1,,33010000152450245,33010000142233095
9022003793051001,9022003793051001,1,,33010000152450055,33010000139777450
9022003793051001,9022003793051001,1,,33010000139775863,33010000143323255
9022003793051001,9022003793051001,1,,33010000139775863,33010000143328309
9022003793051001,9022003793051001,1,,33010000139776061,33010000143323710
9022003793051001,9022003793051001,1,,33010000139776061,33010000152452492
9022003793051001,9022003793051001,1,,33010000139776127,33010000143324683
9022003793051001,9022003793051001,1,,33010000139776520,33010000143320259
9022003793051001,9022003793051001,1,,33010000139776520,33010000152450340
9022003793051001,9022003793051001,1,,33010000139776193,33010000143324792
9022003793051001,9022003793051001,1,,33010000139776454,33010000152450055
9022003793051001,9022003793051001,1,,33010000139776586,33010000157372757
9022003793051001,9022003793051001,1,,33010000139775929,33010000143323346
9022003793051001,9022003793051001,1,,33010000139775995,33010000143323528
9022003793051001,9022003793051001,1,,33010000139775995,33010000143328835
9022003793051001,9022003793051001,1,,33010000139776388,33010000143319095
9022003793051001,9022003793051001,1,,33010000139776388,33010000157372861
9022003793051001,9022003793051001,1,,33010000139776652,33010000143319277
9022003793051001,9022003793051001,1,,33010000139776652,33010000143330125
9022003793033002,9022003793033001,1,,33010000139777222,33010000157376885
9022003793033002,9022003793033001,1,,33010000139777450,33010000138910678
9022003793033002,9022003793033001,1,,33010000139777602,33010000138913287
9022003793033002,9022003793033001,1,,33010000139777906,33010000157377614
9022003793033002,9022003793033001,1,,33010000139778108,33010000138910358
9022003793033002,9022003793033001,1,,33010000139778162,33010000138912643
9022003793033002,9022003793033001,1,,33010000139778162,33010000138912883
9022003793033002,9022003793033001,1,,33010000139778216,33010000157377452
9022003793033002,9022003793033001,1,,33010000139778299,33010000138908967
9022003793033002,9022003793033001,1,,33010000139778448,33010000138910678
9022003793033002,9022003793033001,1,,33010000139778600,33010000138911960
9022003793033002,9022003793033001,1,,33010000139777298,33010000157376966
9022003793033002,9022003793033001,1,,33010000139777754,33010000157377209
9022003793033002,9022003793033001,1,,33010000139777830,33010000157377371
9022003793033002,9022003793033001,1,,33010000139778189,33010000138910192
9022003793033002,9022003793033001,1,,33010000139778189,33010000138912963
9022003793033002,9022003793033001,1,,33010000139777973,33010000157377799
9022003793033002,9022003793033001,1,,33010000139778135,33010000138912803
9022003793033002,9022003793033001,1,,33010000139778353,33010000138912040
9022003793033002,9022003793033001,1,,33010000139778524,33010000138911640
9022003793033002,9022003793033001,1,,33010000139778676,33010000138912120
9022003793033002,9022003793033001,1,,33010000139778752,33010000138912280
9022003793033002,9022003793033001,1,,33010000142233168,33010000142235076
9022003793033002,9022003793033001,1,,33010000139777678,33010000157377047
9022003793033002,9022003793033001,1,,33010000139778058,33010000157377799
9022003793033002,9022003793033001,1,,33010000139778270,33010000138910112
9022003793033002,9022003793033001,1,,33010000139778326,33010000138911800
9022003793033002,9022003793033001,1,,33010000142233095,33010000138911560
9022003793051001,9022003793051001,1,,33010000138356934,33010000143319277
9022003793051001,9022003793051001,1,,33010000138356984,33010000143320041
9022003793051001,9022003793051001,1,,33010000138356984,33010000152450150
9022003793051001,9022003793051001,1,,33010000138356884,33010000143319095
9022003793051001,9022003793051001,1,,33010000138356884,33010000157372861
9022003793033002,9022003793033001,1,,33010000139775186,33010000138911238
9022003781210001,9022003781210010,1,,33010000138356437,33010000151281927
9022003781210010,9022003781210010,1,,33010000157364025,33010000151283471
9022003781210010,9022003781210010,1,,33010000157364071,33010000151283691
9022003781210010,9022003781210010,1,,33010000157364263,33010000151282101
9022003781210010,9022003781210010,1,,33010000157363933,33010000151282623
9022003730000001,9022003730000004,1,,33010000142579048,33010000142716763
9022003781030001,9022003781030001,1,,33010000143850407,33010000158997579
9022003781030001,9022003781030001,1,,33010000143850699,33010000159001935
9022003781030001,9022003781030001,1,,33010000143850845,33010000159002196
9022003781030001,9022003781030001,1,,33010000143851137,33010000158995578
9022003781030001,9022003781030001,1,,33010000143852159,33010000158999238
9022003781030001,9022003781030001,1,,33010000143852305,33010000158999586
9022003781030001,9022003781030001,1,,33010000143853345,33010000158998795
9022003781030001,9022003781030001,1,,33010000143853929,33010000159002805
9022003781030001,9022003781030001,1,,33010000143851283,33010000158997405
9022003781030001,9022003781030001,1,,33010000143851283,33010000159001640
9022003781030001,9022003781030001,1,,33010000143851429,33010000159001550
9022003781030001,9022003781030001,1,,33010000143851721,33010000159000120
9022003781030001,9022003781030001,1,,33010000143852013,33010000159000816
9022003781030001,9022003781030001,1,,33010000143852451,33010000158999143
9022003781030001,9022003781030001,1,,33010000143852615,33010000158995404
9022003781030001,9022003781030001,1,,33010000143854075,33010000159002718
9022003781030001,9022003781030001,1,,33010000143851575,33010000158999772
9022003781030001,9022003781030001,1,,33010000143852907,33010000158995752
9022003781030001,9022003781030001,1,,33010000143853491,33010000159003153
9022003781030001,9022003781030001,1,,33010000143853637,33010000159003066
9022003781030001,9022003781030001,1,,33010000143850553,33010000159002457
9022003781030001,9022003781030001,1,,33010000143850991,33010000158997927
9022003781030001,9022003781030001,1,,33010000143851867,33010000159000468
9022003781030001,9022003781030001,1,,33010000143852761,33010000158995056
9022003781030001,9022003781030001,1,,33010000143853053,33010000158996274
9022003781030001,9022003781030001,1,,33010000143853199,33010000158996709
9022003781030001,9022003781030001,1,,33010000143853783,33010000158998534
9022003705003001,9022003705003005,1,,33010000157362403,33010000143931761
9022003705003001,9022003705003006,1,,33010000157362403,33010000143943900
9022003705003001,9022003705003003,1,,33010000157362403,33010000143978043
9022003705003001,9022003705003004,1,,33010000157362403,33010000143993927
9022003705003001,9022003705003003,1,,33010000157362403,33010000158560481
9022003705003001,9022003705003003,1,,33010000143854370,33010000143975084
9022003705003001,9022003705003003,1,,33010000143855040,33010000143976160
9022003705003001,9022003705003003,1,,33010000143855406,33010000143976160
9022003705003001,9022003705003003,1,,33010000143855528,33010000143978043
9022003705003001,9022003705003003,1,,33010000143855908,33010000143974815
9022003705003001,9022003705003003,1,,33010000143855908,33010000158558353
9022003780367002,9022003780367002,1,,33010000143854248,33010000142740602
9022003705003001,9022003705003003,1,,33010000143854248,33010000143975353
9022003705003001,9022003705003003,1,,33010000143854309,33010000143980462
9022003705003001,9022003705003004,1,,33010000143854979,33010000143998928
9022003705003001,9022003705003003,1,,33010000143854979,33010000158559151
9022003705003001,9022003705003003,1,,33010000143855284,33010000143947864
9022003705003001,9022003705003003,1,,33010000143855711,33010000143949526
9022003705003001,9022003705003004,1,,33010000143855786,33010000143997350
9022003705003001,9022003705003005,1,,33010000143855847,33010000143925102
9022003705003001,9022003705003005,1,,33010000143854435,33010000143929548
9022003705003001,9022003705003003,1,,33010000143854435,33010000143948695
9022003705003001,9022003705003004,1,,33010000143854435,33010000143995774
9022003705003001,9022003705003003,1,,33010000143854496,33010000143949526
9022003705003001,9022003705003005,1,,33010000143855101,33010000143930172
9022003705003001,9022003705003003,1,,33010000143855101,33010000143976698
9022003705003001,9022003705003004,1,,33010000143855101,33010000143992871
9022003705003001,9022003705003003,1,,33010000143855101,33010000158563460
9022003705003001,9022003705003003,1,,33010000143855101,33010000158564281
9022003705003001,9022003705003005,1,,33010000143855162,33010000143930798
9022003705003001,9022003705003006,1,,33010000143855162,33010000143943644
9022003705003001,9022003705003003,1,,33010000143855162,33010000143977505
9022003705003001,9022003705003004,1,,33010000143855162,33010000143993399
9022003705003001,9022003705003003,1,,33010000143855162,33010000158559949
9022003705003001,9022003705003005,1,,33010000143855223,33010000143929132
9022003705003001,9022003705003006,1,,33010000143855223,33010000143945171
9022003705003001,9022003705003003,1,,33010000143855223,33010000143979657
9022003705003001,9022003705003004,1,,33010000143855223,33010000143995260
9022003705003001,9022003705003003,1,,33010000143855223,33010000158562077
9022003705003001,9022003705003004,1,,33010000143855969,33010000143997087
9022003705003001,9022003705003005,1,,33010000143854707,33010000143928924
9022003705003001,9022003705003003,1,,33010000143854707,33010000143979119
9022003705003001,9022003705003004,1,,33010000143854707,33010000143994983
